name,latitude,longitude
Taco Bell,38.43456,-122.68731
KFC,47.6592,-122.6867
Subway,38.446073,-122.686612
Jack in the Box,38.4352,-122.6865
Round Table Pizza,38.445567,-122.686138
McDonald's,47.657975,-122.686085
High Tech Burrito,38.4431,-122.6859
Domino's Pizza,47.66158,-122.6857
Taqueria,45.52329,-122.68366
Chipotle Mexican Grill,45.5302,-122.6836
SUBWAY,45.81552,-122.68353
Hot Lips Pizza,45.510248,-122.683385
Joe's Burgers,45.5096,-122.6833
McDonald's,45.511068,-122.682941
Jimmy John's,45.519561,-122.682528
Aybla Grill,45.52049,-122.6813
McDonald's,45.610301,-122.680866
Wendy's,45.577433,-122.680858
Laughing Planet Cafe,45.52834,-122.68064
McDonald's,45.516651,-122.679915
SUBWAY,45.516562,-122.679885
Jimmy John's,45.51685,-122.679053
Wendy's,47.6541,-122.67853
Domino's Pizza,45.40643,-122.67708
Convergence Zone,48.33788069,-122.6758289
Three Degrees Waterfront Bar Grill - CLOSED,45.51129,-122.6742
The Villa Restaurant,38.454,-122.6733
Taco Bell,42.185087,-122.671877
Subway,45.6388,-122.6716
Paul's Restaurant,45.63514,-122.67067
Jack in the Box,38.275249,-122.668599
Five Guys Burgers Fries,45.67873,-122.66837
Baskin-Robbins,38.427685,-122.667944
Jersey Mike's Subs,45.67954,-122.66732
Skippers-Vancouver,45.66873,-122.66435
Subway,45.414873,-122.663907
Pizza Hut,45.668984,-122.663512
Panera Bread,45.674595,-122.663345
Subway,45.531715,-122.661804
Taco Bell,45.576643,-122.661672
McDonald's,45.581668,-122.661459
Pizza Hut,45.5593,-122.6614
Jack in the Box,45.580766,-122.661376
Del Taco,45.685434,-122.661219
SUBWAY,45.7191,-122.6611
Nicholas' Restaurant,45.5205,-122.6606
Popeye's Chicken & Biscuits,45.6854,-122.6606
Nicholas Restaurant,45.5205,-122.66039
McDonald's,45.534074,-122.660326
Aprisa Mexican Cuisine,45.50628,-122.65814
Taco Bell,45.534583,-122.657951
McDonald's,47.7493,-122.6551
Michael's Italian Beef,45.52267,-122.6543
"Burgerville, USA",45.5120001,-122.6539596
Jimmy John's,45.5351,-122.6536
Sarku Japan,45.532701,-122.653584
Jack in the Box,45.349698,-122.653281
SUBWAY,45.3495,-122.65296
Five Guys,45.3459,-122.65266
Taco Bell,45.71654093,-122.6525905
Subway,45.464327,-122.652266
Panda Express,45.717233,-122.652003
McDonald's,45.346352,-122.651045
McDonald's,45.391447,-122.646082
Pita Pit,48.3024,-122.646
Domino's Pizza,45.50459,-122.64503
Jack in the Box,47.0934,-122.6443
Quiznos,47.0917,-122.644
Burgerville,45.49826,-122.63992
The Press Club,45.503722,-122.639368
Press Club (The),45.5036,-122.6393
Taco Bell,38.238117,-122.635976
McDonald's,45.497752,-122.635837
Silver Dragon,45.63713,-122.6327
Jack in the Box,45.415494,-122.631985
Jack in the Box,45.415494,-122.631985
Taco Time,47.518053,-122.631769
Bethel Square Restaurant Lounge,47.51302,-122.63092
Five Guys,45.4137,-122.6302
Burger King,45.412631,-122.629995
Dominos Pizza,45.4467338,-122.6297051
KFC,47.601,-122.6289
McDonald's,45.443493,-122.628779
Quiznos,47.62695,-122.62844
Dexter's Drive-In,47.38466,-122.62669
Dominos Pizza,45.533099,-122.62637
Taco Bell,45.405038,-122.623103
Pizza Hut,47.5333,-122.621
Dairy Queen,45.640232,-122.620385
New Thai Blues,45.50499,-122.62002
Next Level Burger,45.51236,-122.61983
Wendy's,45.39822,-122.61888
Kentucky Fried Chicken,45.53669728,-122.6185807
McDonald's,38.929974,-122.617256
Subway,47.53456,-122.61289
Taco Bell,48.50827,-122.61275
SUBWAY,48.5096,-122.6126
KFC,45.539722,-122.612437
McDonald's,46.944589,-122.612408
Fosters Freeze,38.91056,-122.61231
McDonald's,48.5114,-122.61209
Burger King,45.4973,-122.6104
Jack in the Box,47.534267,-122.609604
Burger King,47.5344,-122.6096
Subway,45.496097,-122.609305
Panda Express,45.683603,-122.604047
Burger King,45.6837,-122.6035
Taco Bell,45.377486,-122.603047
McDonald's,45.368912,-122.601786
Wendy's,45.685072,-122.60141
Dairy Queen,45.354126,-122.601179
Zappo's Pizza,45.4479,-122.59979
Subway,45.368348,-122.59941
Taco Time,45.3473,-122.5965
Jack in the Box,45.64652,-122.59511
Jack in the Box,46.935788,-122.595074
SUBWAY,48.84705,-122.59257
Dimitri's Greek Italian,48.8473,-122.5924
Dairy Queen,45.617345,-122.591275
KFC,46.9339,-122.5911
Taco Bell,46.93355,-122.59086
Jimmy John's,45.33372,-122.59081
KFC,45.3358,-122.5908
Domino's Pizza,46.935,-122.5906
Rally Pizza,45.624974,-122.589901
Wendy's,45.3361,-122.5898
McDonald's,45.334883,-122.589765
McDonald's,45.3349,-122.5897
Taco Bell,45.562675,-122.58912
Subway,45.657613,-122.588312
Burger King,47.3218,-122.5881
Taco Bell,45.653412,-122.587996
Subway,45.657631,-122.585397
Express Alterations,45.65725,-122.58352
Manchu Wok,47.100864,-122.58349
SUBWAY,45.38255,-122.58247
McDonald's,45.383197,-122.58201
Arby's,45.447271,-122.57938
Taco Bell,45.5386,-122.5793
Panda Express,45.45481,-122.57928
Mocha Express,45.50881,-122.57924
Subway,45.44501,-122.579198
Mocha Express,45.508795,-122.579076
Arby's,45.44703,-122.57893
Dairy Queen,45.43417676,-122.5788188
TacoTime,47.30496,-122.57875
McDonald's,45.43373,-122.57847
McDonald's,45.547097,-122.578418
Jack in the Box,45.447309,-122.578381
Burger King,45.494471,-122.578286
Carl's Jr.,45.497112,-122.578255
Jack in the Box,45.491742,-122.578014
Gyro Town,45.50494,-122.57775
Subway,45.149569,-122.576653
Subway,45.449826,-122.576109
Subway,45.491868,-122.575518
Carl's Jr.,45.435552,-122.574798
Charleys Philly Steaks,45.436229,-122.573811
Jimmy John's,45.43309,-122.57213
SUBWAY,48.848712,-122.571899
Stefano's Pizzeria,38.09904,-122.57131
McDonald's,45.496867,-122.570625
Burgerville,45.496585,-122.566573
Taco Bell,45.5188,-122.5664
Burger King,45.518689,-122.559877
McDonald's,45.662947,-122.559225
McDonald's,45.5337,-122.55659
Pizza Hut,45.62096,-122.552795
Carl's Jr.,45.67633,-122.55256
Taco Bell,45.621193,-122.552361
Jack in the Box,45.6749,-122.5522
Jimmy John's,47.17897,-122.5514
Domino's Pizza,45.78141,-122.54874
Jack in the Box,47.179504,-122.548074
Domino's Pizza,47.17998,-122.54724
Best Lil' Porkhouse,37.97519,-122.54412
McDonald's,45.78042253,-122.5435367
Pizza Hut,47.2221,-122.5392
Arby's,45.533828,-122.538958
Jack in the Box,37.973329,-122.538903
McDonald's,47.222059,-122.537759
Taco Bell,45.5044,-122.5341
Taco Bell,47.243134,-122.528511
Taco Time,47.242757,-122.525309
McDonald's,47.25587,-122.521545
Jack in the Box,47.167801,-122.520015
Best Burgers,47.18713,-122.51732
World Wrapps,37.927674,-122.517093
McDonald's,37.8907,-122.5161
Burger King,47.1668,-122.5159
Tatanka Take-Out,47.295,-122.51562
Taco Bell,47.271941,-122.515286
Tatanka Take-Out,47.297153,-122.515274
Five Guys,48.78941,-122.51306
Jack in the Box,45.424953,-122.512634
Panera Bread,47.164901,-122.510451
Five Guys Burgers Fries,47.16518,-122.51035
Chick-Fil-A,47.16693,-122.50985
Wendy's,45.636591,-122.50498
Getta Gyro,45.6211,-122.5044
Chick-fil-A,45.6156,-122.5043
Chick-Fil-A,45.6156,-122.5043
Wendys,47.159765,-122.504194
McDonald's,45.6038,-122.50278
McDonald's,47.233949,-122.502619
McDonald's,37.5944648,-122.5020197
Win's Drive-In,48.71959,-122.50184
McDonald's,47.80122,-122.500854
Jack in the Box,47.233891,-122.500451
Domino's Pizza,37.7534,-122.497
Taco John's,47.12268,-122.49396
Dairy Queen,48.792323,-122.490687
Burger King,37.700032,-122.489711
SUBWAY,48.85603,-122.48718
McDonald's,48.783899,-122.487163
McDonald's,43.747162,-122.486358
Wendy's,47.161203,-122.484604
Wingstop Restaurant,37.7007,-122.48435
Wendy's,47.160835,-122.484315
Subway,45.596051,-122.478055
Burger King,45.5398,-122.4779
Pizza Hut,45.53376,-122.47742
McDonald's,38.3031,-122.477
Wendy's,45.61882,-122.47652
Taco Bell,45.490945,-122.475902
McDonald's,45.489761,-122.475544
Taco Bell,47.222548,-122.474979
McDonald's,45.518568,-122.474804
Krispy Kreme,37.6888,-122.4715
McDonald's,48.7343,-122.4706
Round Table Pizza,37.701907,-122.470537
McDonalds,37.668905,-122.469987
Cook St. Helena,38.50464,-122.4696
Boomer's Drive-In,48.739136,-122.469467
Armadillo's,38.50456,-122.46879
Chipotle Mexican Grill,47.2175,-122.46849
Burger King,37.6771,-122.4676
Jack in the Box,45.518887,-122.466353
Wendys,37.689215,-122.465531
Jack in the Box,37.693253,-122.464722
KFC - Kentucky Fried Chicken,37.69382,-122.464558
Taco Bell,37.7813,-122.4642
Legendz,47.249949,-122.462719
Burger King,47.189191,-122.460926
Burger King,47.18928151,-122.4607886
KFC,48.771291,-122.459959
Subway,38.284128,-122.459615
McDonald's,45.4173,-122.4578
McDonald's,37.768298,-122.453372
Round Table Pizza,37.649201,-122.452847
Syros Greek Italian Restaurant,48.9432,-122.45083
VeganBurg,37.77008,-122.44651
McDonald's,47.2552,-122.4455
Batter Up,37.716694,-122.441378
Baja Fresh,45.5049,-122.4412
SUBWAY,48.963978,-122.440268
Domino's Pizza,37.6618,-122.4386
Popeyes Louisiana Kitchen,37.7749117,-122.4379404
Burger King,37.72153,-122.4376
Killer Burger,45.50331,-122.43611
Burger King,45.504159,-122.43528
Hamburger Mary's,37.76022,-122.43486
Subway,45.527316,-122.434465
Pizza Hut,47.121221,-122.43437
Arby's,47.1206186,-122.4343539
KFC,47.183343,-122.434337
McDonald's,47.190854,-122.434022
Burger King,47.1059,-122.434
KFC,45.509704,-122.433076
Wendy's,47.1129,-122.43295
Carl's Jr.,45.5282,-122.4303
EL Indio II,45.4979,-122.4212
Jollibee,37.636267,-122.420724
De Afghanan Kabob House,37.78577,-122.420359
Subway,37.787813,-122.420036
Burger King,37.765204,-122.419302
Jack in the Box,37.647773,-122.418953
Burger King,37.635972,-122.41878
Pollo Campero,37.753116,-122.418776
Pollo Campero,37.753138,-122.418697
Codmother Fish Chips,37.80728,-122.41722
Jack in the Box,37.807789,-122.415924
Panda Express,45.4817,-122.41564
Jimmy John's,45.50459,-122.41394
Little Caesars Pizza,45.50516,-122.41273
McDonald's,45.52859,-122.41256
Subway,37.788837,-122.412042
Domino's Pizza,45.5176,-122.412
McDonald's,45.52788,-122.41178
Hon Lin Restaurant,37.624702,-122.410965
Jack in the Box,37.7873,-122.4102
Subway,47.19175,-122.409493
Burger King,47.19136,-122.40915
Panda Express,45.496456,-122.40843
Carl's Jr.,37.783805,-122.4084
Panda Express,37.784791,-122.407185
McDonald's,37.7422,-122.4052
Subway,37.79422,-122.404783
Super Duper Burgers,37.79119,-122.40399
McDonald's,37.644,-122.4036
McDonalds,37.775918,-122.40312
Taqueria,37.76411,-122.40266
Chipotle Mexican Grill,37.790607,-122.39918
Pizza Hut,45.520235,-122.39881
McDonald's,45.543827,-122.3976
Carl's Jr.,40.586456,-122.397125
Subway,37.794523,-122.39666
Popeyes Louisiana Kitchen,45.544033,-122.395699
Subway,37.792501,-122.393985
Taco Bell,45.544117,-122.393348
McDonald's,37.72792,-122.39261
Dairy queen,45.546317,-122.391007
Marys Pizza Shack,40.586895,-122.388762
McDonald's,47.544436,-122.387232
SUBWAY,47.544716,-122.38723
Husky Deli Catering,47.56045,-122.38712
Taco Del Mar,47.56031,-122.38539
Subway,37.595666,-122.385303
Great American Hamburger Pie Co,37.924401,-122.383682
Mediterranean Gyro,47.2973,-122.3825
Chinook's At Salmon Bay,47.65512,-122.3811
McDonald's,41.397659,-122.378968
Wendys,47.667746,-122.376674
Pizza Hut,47.544658,-122.376407
Jimmy John's,47.66931982,-122.3762461
Taco Time,47.564082,-122.376176
KFC,47.66891,-122.37284
SUBWAY,47.238,-122.3663
Little Caesars Pizza,47.70065,-122.36396
Pizza Hut,47.283719,-122.361187
Taco Time,47.243089,-122.360814
KFC - Kentucky Fried Chicken,47.624604,-122.359508
Taco Bell,40.569552,-122.359297
McDonald's,47.0967,-122.3583
Taco Bell,47.152679,-122.357582
Burger King,37.935665,-122.356641
Carls Jr,40.570794,-122.356235
SUBWAY,47.09628,-122.35563
Subway,47.618607,-122.355528
Taco Time,47.513188,-122.355124
Burger King,40.538406,-122.354551
Pizza Hut,47.509857,-122.354518
McDonald's,47.50122,-122.35445
Dairy Queen,40.582248,-122.354262
Zeeks Pizza,47.61844,-122.34785
McDonald's,47.620703,-122.347609
Mama's Cantina,47.61408,-122.34539
Jack in the Box,37.9658,-122.3451
Baskin-Robbins,47.72547,-122.34499
Burger King,47.724967,-122.344989
SUBWAY,47.717739,-122.344896
KFC,37.965837,-122.344415
Taco Bell,47.694193,-122.343986
Dairy Queen,48.436106,-122.343648
McDonald's,48.468898,-122.342836
Pizza Hut,47.69445,-122.34243
Shasta Pizza,40.5631,-122.3395
Burger King,47.469606,-122.338919
Jack in the Box,48.50922,-122.33873
Jack in the Box,48.5093,-122.3387
Shambala Bakery and Bistro,48.41838,-122.33834
Jimmy John's,47.62175642,-122.3383266
Taco Bell,48.435876,-122.338155
Bob's Burgers Brew,48.510044,-122.33788
McDonald's,47.614069,-122.33783
KFC,37.9567,-122.3375
SUBWAY,48.50665,-122.33746
Panera Bread,48.45319,-122.33681
Jack in the Box,48.435858,-122.33673
McDonald's,48.44825,-122.3361
Taco Bell,48.459375,-122.335734
Subway,47.306929,-122.335498
JJ Fish and Chicken,37.9337,-122.3353
Wendy's,48.4557,-122.3353
Jimmy John's,48.45088,-122.33526
Jack in the Box,48.4713,-122.3352
Mediterranean Mix,47.60066,-122.3345
KFC,47.46658,-122.334439
Dino's Gyros,47.470689,-122.334339
Subway,47.464206,-122.333893
Jimmy John's,47.60154,-122.33378
Taco Del Mar,37.579426,-122.33348
El Pollo Loco,37.950749,-122.332902
Taco Time,47.661373,-122.33238
Taco Time,48.435453,-122.332147
Subway,47.61701,-122.330417
IL Granaio,48.4184,-122.3298
Panda Express,37.932858,-122.329445
Burger King,47.545654,-122.328391
Jack in the Box,47.807117,-122.327044
Panera Bread,47.707015,-122.326158
Mr Gyro's Wallingford,47.66134,-122.32605
Pizza Hut,47.82174,-122.32585
Subway,37.936016,-122.325561
Five Guys,47.702965,-122.32513
Wendy's,37.933982,-122.324906
Jimmy John's,47.609955,-122.32366
Taco Time,47.396979,-122.323599
El Pollo Loco,37.56524,-122.32223
KFC,37.56622,-122.32122
Dick's Drive-In,47.61933,-122.32116
Chipotle Mexican Grill,47.61341,-122.321036
BaskinRobbins,47.709601,-122.319217
Jack in the Box,47.311113,-122.31909
Round Table Pizza,41.310394,-122.31691
Taco Del Mar,47.2892,-122.3164
Taco Del Mar,47.289366,-122.316044
Quiznos,47.2893,-122.316
McDonald's,47.516962,-122.31536
Subway,47.312964,-122.314274
Hawaii BBQ Restaurant,47.66274,-122.31335
Popeye's Louisiana Kitchen,47.288348,-122.31325
Jimmy John's,47.657473,-122.313214
Jack in the Box,47.2906,-122.3132
Subway,47.658562,-122.313174
Jack in the Box,47.663098,-122.313085
Burger King,47.732912,-122.312543
SUBWAY,47.687061,-122.312497
Pizza Hut,47.675695,-122.311625
McDonald's,47.775524,-122.310817
Jack in the Box,47.357964,-122.310435
Round Table Pizza,38.319338,-122.310407
Five Guys,47.31390802,-122.3092139
Gyro House,47.31318,-122.3076
Subway,47.313544,-122.30725
Cobani Gyro Kebab,37.544292,-122.306093
McDonald's,37.996114,-122.304924
Burger King,37.902279,-122.30414
Burger King,47.20208,-122.30407
SUBWAY,47.84635,-122.30406
Famous Dave's,47.15629,-122.30388
Burger King,47.585305,-122.303438
Crazy Pho Cajun,47.314842,-122.30341
Subway,47.1611,-122.3034
McDonald's,47.160468,-122.303388
SUBWAY,37.542606,-122.302662
Wendy's,47.82144,-122.30257
Burger King,37.541871,-122.302013
Burger King,37.541821,-122.301985
Subway,47.66825,-122.30062
McDonald's,47.666558,-122.300578
Taco Bell,47.821082,-122.299922
Subway,37.88988,-122.298943
Burger King,38.316092,-122.298502
McDonald's,38.31993,-122.29847
McDonald's,47.8395,-122.2983
Wendy's,47.714404,-122.298036
Dairy Queen,47.472466,-122.297587
McDonald's,37.882305,-122.29648
Orange Julius,47.15782,-122.29609
Johnny's Bar Grill,47.20104,-122.29573
Domino's Pizza,47.25103,-122.29538
Subway,47.25103,-122.29538
Subway,37.978821,-122.295056
Papa Joe's Pizza,38.30834,-122.29466
Old Country Buffet,47.818132,-122.29461
McDonald's,47.252086,-122.29454
Five Guys Burgers Fries,47.19992,-122.29445
Taco Bell,47.185741,-122.293958
Burger Master,47.661561,-122.293952
Pizza Hut,47.25059,-122.29375
Burger King,47.15323,-122.29355
Sorelli Pizza,47.79576,-122.29298
Wendys,47.098203,-122.292857
Wendy's,47.098225,-122.292808
McDonald's,47.19369,-122.292485
Baskin-Robbins,47.66141,-122.29209
KFC,47.1929,-122.292
Lanesplitter Pizza & Pub,37.868595,-122.29171
Burger King,45.4047,-122.2916
SUBWAY,47.148402,-122.291537
Round Table Pizza,40.45361,-122.291454
McDonald's,47.161054,-122.289436
Walmart Supercenter,47.1612,-122.2893
Subway,40.43154,-122.28863
Gyro Delight,47.82132,-122.28841
McDonald's,47.466884,-122.288019
KFC,47.8213,-122.2876
Jack in the Box,47.891138,-122.286314
McDonald's,47.545979,-122.285695
Jack in the Box,37.996359,-122.284873
In-N-Out Burger,37.784805,-122.28389
Dairy Queen,47.887921,-122.283199
Panda Express,45.402065,-122.28253
Taco Bell,47.86328,-122.282196
Lilly's Restaurant,37.881665,-122.28165
Panda Express,37.5627,-122.28073
Taco Time,47.882003,-122.280118
Taco Time,47.19183,-122.278413
Subway Sandwiches,37.795923,-122.278181
Fatburger,47.83035,-122.277889
Big Chickie,47.55217,-122.27784
Jack in the Box,47.487118,-122.276424
Subway Guitars,37.8774413,-122.2757868
Panda Express,37.519866,-122.275381
Panda Express,38.28351,-122.274605
Panda Express,38.284,-122.2746
Chipotle Mexican Grill,47.8294,-122.27376
Carl's Jr.,37.783,-122.2725
Carl's Jr.,37.782928,-122.272403
Round Table Pizza,37.782813,-122.271763
Taco Bell,38.0103,-122.2713
McDonald's,38.00878,-122.271288
Taco Bell,37.563616,-122.271146
Domino's Pizza,37.8501,-122.2708
Panda Express,47.316338,-122.27006
Orange Julius,47.316338,-122.27006
Taco Time,45.397068,-122.267389
Quiznos,37.870507,-122.266619
Subway,37.811256,-122.26611
Taco Bell,37.5114,-122.2651
McDonald's,37.8017,-122.265
Taco Bell,47.519635,-122.26467
Puerto Vallarta,46.86639,-122.26381
Capriotti's Sandwich Shop,47.44844,-122.2625
Jimmy Johns,47.45266,-122.261402
Jack in the Box,47.89057,-122.258008
Arby's,38.116224,-122.255252
Taco Bell,38.185121,-122.25425
McDonald's,47.84976,-122.25349
Burger King,37.832485,-122.25318
Wendy's,37.83601,-122.25176
Panera Bread,37.75601,-122.25125
Taco Time,47.380945,-122.249976
Burger King,47.38133,-122.24926
McDonald's,47.29624,-122.24873
Taco Time,47.441234,-122.247856
SUBWAY,47.29612,-122.24732
Taco Time,47.849392,-122.247311
Taco Bell,47.378959,-122.247103
Connie's Cantina,37.81347,-122.24657
Burger King,37.787465,-122.245885
QDOBA Mexican Eats,47.2962,-122.24303
Subway,37.7645,-122.2427
Taco Bell,47.882266,-122.240877
Pizza Hut,47.4926,-122.24053
Jersey Mike's Subs,47.29532,-122.24052
Sabrina's Lunch In A Box,47.20256,-122.240265
Smashburger,37.7669,-122.240234
Taco Time,47.88254,-122.237311
KFC,47.8823,-122.2372
KFC,38.1225,-122.2369
Firehouse Pizza Restaurant,40.1779,-122.2351
McDonald's,40.176826,-122.233802
Homegrown,47.58347,-122.23272
Subway,37.769007,-122.232718
McDonald's,38.083895,-122.232565
Burger King,38.105919,-122.231822
Taco Bell,40.173433,-122.231365
Jack in the Box,47.382674,-122.231091
Taco Time,47.320191,-122.230218
McDonald's,47.20281,-122.230097
Jack in the Box,47.920735,-122.229855
Taco Time,47.32053,-122.22926
Burger King,47.400917,-122.227866
Burger King,47.40042122,-122.2274331
Big Boys,47.41087,-122.22736
To Go's,37.480625,-122.227238
Dairy Queen,47.320698,-122.227109
Jack in the Box,37.463075,-122.225382
SUBWAY,37.467046,-122.224513
Taco Bell,47.321122,-122.22367
Burgermaster,47.92579,-122.2235
Baja Fresh,47.4407,-122.22222
McDonald's,47.3216,-122.2221
Jack in the Box,47.441,-122.2216
Jimmy John's,47.3243,-122.2215
Kfc,47.31722,-122.22145
Arby's,47.911343,-122.218835
Burger King,37.480769,-122.218487
Popeye's Louisiana Kitchen,47.47329,-122.21831
SUBWAY,47.851039,-122.218139
Pizza Hut,47.48103,-122.21765
Wendy's,47.480874,-122.217182
Taco Time,47.481376,-122.217127
Pizza Hut,47.296453,-122.216927
Burger King,37.77301,-122.216079
Jack in the Box,47.476954,-122.215937
Taco Bell,37.47222,-122.21559
