game_id,name,year_published,average_rating,users_rated,playing_time
151151,Epic Resort,2014,6.69994,466,120
151247,Greed,2014,6.80675,1389,30
151251,Castle Crush!,2013,6.65923,168,15
151275,Ophir,2015,6.94393,214,60
151310,The Hobbit: The Desolation of Smaug,2013,6.72967,121,60
151347,Millennium Blades,2016,8.02729,1565,120
151367,Heads Up! Party Game,2013,5.40889,63,30
151369,Illegal,2014,6.26135,104,25
151396,Bigfoot,2014,5.81131,84,15
151410,Cross Hares: Testing Ground,2014,6.13547,117,60
151416,Creative Clash,2014,6.00758,66,30
151446,La Fallera Calavera: el joc de cartes valencià,2014,7.48608,79,30
151640,Iron & Ale,2014,6.1373,63,30
151645,Jane Austen's Matchmaker,2014,6.6311,82,30
151683,Ars Universalis,2015,7.39278,90,45
151684,Desert Island,2015,6.0339,59,60
151771,La Cosa Nostra,2014,7.83446,249,90
151835,Qwixx: Das Kartenspiel,2014,6.51745,278,15
151887,Clusterf**k!,2013,5.10976,82,20
151972,Village in a Box,2013,6.13265,98,15
152053,Lagoon: Land of Druids,2014,6.57517,1031,60
152162,Diamonds,2014,7.02369,3285,30
152174,Pressure Cooker,2014,6.32571,105,45
152237,Pairs,2014,6.39245,1308,15
152241,Ultimate Werewolf,2014,6.71588,170,60
152242,Ultimate Werewolf: Deluxe Edition,2014,7.38828,705,30
152470,Fief: France 1429,2015,7.49527,1275,240
152471,Manifest,2014,6.69398,83,45
152510,The Lord of the Rings: The Return of the King Deck-Building Game,2014,7.07777,269,45
152567,Basari: Das Kartenspiel,2014,6.58793,219,30
152757,Doodle Quest,2014,6.88088,506,15
152758,Penguin,2007,4.67985,456,20
152761,Aztack,2014,6.05268,56,15
152765,Thunderstone Advance: Worlds Collide,2014,7.93782,674,60
152767,Conquest of Speros,2015,6.16803,127,30
152847,Shinobi WAT-AAH!,2014,6.47401,354,45
152851,Tales & Games: The Grasshopper & the Ant,2015,6.47966,204,30
152867,Unita,2014,5.8492,87,60
152899,Pixel Tactics 3,2014,7.27382,414,30
152952,Hawken: Real-Time Card Game,2014,6.47425,189,30
152955,DogFight WW1,2013,3.22952,62,30
152959,The Settlers of Catan: 15th Anniversary Wood Edition,2008,7.53715,256,75
153002,Koboldbande,2014,6.12633,60,20
153004,Lemminge,2014,6.44765,149,30
153064,Good Cop Bad Cop,2014,6.79657,1982,20
153065,Linko!,2014,7.0933,2533,20
153097,Heroes Wanted,2014,7.00802,1176,45
153103,Mensch ärgere Dich nicht: Das Kartenspiel,2014,6.10286,70,30
153113,Slaughterball,2016,8.22778,81,60
153116,Bravest Warriors Co-operative Dice Game,2014,5.44197,110,30
153120,Transylvania: Curses & Traitors,2015,6.33993,134,45
153213,Livestock Uprising,2014,6.88649,74,90
153225,Pick-a-Seal,2014,6.54647,136,15
153238,Ivor the Engine,2014,6.46104,249,60
153318,Dimension,2014,6.85307,770,30
153388,Faulpelz,2014,5.67857,56,30
153422,Gardens,2014,6.65329,402,45
153425,North Wind,2014,6.41408,578,60
153480,Scharfe Schoten,2014,6.59202,145,30
153481,Cherry Picking,2014,6.62947,113,30
153497,This Town Ain't Big Enough for the 2-4 of Us,2014,6.11995,839,15
153498,Kamisado Max,2014,7.45505,58,20
153507,Terra,2014,6.9251,1093,60
153509,Out of Mine!,2014,5.56013,79,20
153510,Xalapa,2014,6.83968,63,30
153623,Limes,2014,6.92795,572,20
153625,Han,2014,7.24873,150,45
153639,Zeppelin Attack!,2014,6.97135,241,45
153703,Darkest Night: Necromancer Bundle,2013,7.8069,87,150
153709,Pyramix,2014,6.40502,309,15
153723,Dr. McNinja's Legendary Showdown,2014,6.83222,90,30
153724,Pie Factory,2014,5.88934,231,30
153737,Ships,2015,7.01782,808,120
153757,Nika,2014,6.6963,81,30
153780,Black Sheep and White Sheep,2014,5.70615,65,20
153830,Tic Talk,2014,5.726,50,30
153839,Burgenland,2014,6.18157,115,45
153870,Green Deal,2014,7.04623,106,90
153905,Warband: Against the Darkness,2015,6.88026,176,60
153912,Mystery of the Abbey with The Pilgrims' Chronicles,2007,7.09924,303,90
153938,Camel Up,2014,7.11254,12092,30
153939,Tortuga,2014,5.7102,222,35
153991,Salvation Road,2016,7.12589,112,75
153999,"...and then, we held hands.",2015,6.39635,1105,45
154003,Pagoda,2014,6.7632,990,45
154008,The 7th Dwarf,2014,5.35802,81,30
154086,Gold West,2015,7.50412,1225,60
154125,Pocket Battles: Confederacy vs Union,2014,6.96883,154,30
154173,7 Ronin,2013,7.15127,361,30
154182,Helios,2014,6.88682,1188,60
154203,Imperial Settlers,2014,7.58838,12195,90
154246,La Isla,2014,6.98258,3315,60
154259,Province,2014,6.41459,1087,25
154298,Alchemy!,2014,6.125,84,45
154301,The Battle at Kemble's Cascade,2014,6.86718,1022,75
154343,Sorry! with Fire & Ice Power-ups,2013,5.1264,89,60
154386,Medieval Academy,2014,7.097,2136,30
154428,Trekking the National Parks,2014,7.21603,305,60
154432,Risk & Castle Risk,1990,6.43891,110,120
154443,Madame Ching,2014,6.57701,843,45
154458,Akrotiri,2014,7.38421,1592,45
154476,Gold Ahoy!,2014,5.66392,194,15
154477,Canopy Walk,2014,5.63731,67,30
154479,Piña Pirata,2014,6.10071,482,30
154498,Till Dawn,2014,6.42843,204,30
154499,Hot Tin Roof,2014,6.11256,195,60
154509,Kingsport Festival,2014,6.83972,1258,90
154510,Shadows of Malice,2014,7.56484,283,120
154515,Vampir Mau Mau,2014,5.86676,71,30
154519,Time Barons,2014,7.93654,52,30
154560,Adventure Time Card Wars: BMO vs. Lady Rainicorn,2014,6.20636,275,30
154597,Hive Pocket,2010,7.67185,3173,20
154600,Desperados of Dice Town,2014,6.20419,499,25
154602,Night of the Grand Octopus,2014,5.58772,251,20
154633,Clue (Second Crime Scene Edition),2013,5.82723,155,45
154634,Yardmaster,2014,6.47731,1071,20
154642,Cinelinx: A Card Game For People Who Love Movies,2014,5.60568,88,60
154674,Castle Assault,2015,7.01676,68,60
154677,Ave Cesar,2013,7.06154,52,60
154681,Flizz & Miez,2014,6.13823,65,15
154742,Video Game High School,2014,6.39694,98,30
154778,AssassinCon,2016,6.22816,103,30
154804,Naruto Shippuden Deck-Building Game,2014,6.83299,144,150
154809,Nippon,2015,7.82995,2164,120
154811,MERCS: Conflict,2014,6.12105,76,30
154825,Arkwright,2014,7.87815,829,240
154857,Emergence Event,2015,7.19439,107,120
154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",2016,8.05728,319,120
154878,Little Dungeon: Turtle Rock,2014,5.97571,70,15
154880,Vudù,2014,6.51306,421,30
154883,"Sì, Oscuro Signore! (Seconda edizione)",2005,6.39767,86,25
154890,Click & Crack,2013,6.12159,88,20
154892,Loonacy,2014,6.4287,292,10
154895,Wizard's Academy,2016,7.20368,106,180
154901,The Fittest,2015,5.35185,54,45
154902,Diner,2014,6.30352,281,20
154904,Easy Breezy Travel Agency,2014,5.96401,157,30
154905,Brew Crafters: The Travel Card Game,2014,6.46991,586,30
154906,Isle of Trains,2014,6.93761,746,45
154939,MERCS: Recon – Counter Threat,2015,7.07105,162,90
154982,Venezia 2099,2014,6.11458,96,60
155020,Animals Frightening Night!,2013,6.40812,80,20
155025,The Magnates: A Game of Power,2014,6.89633,368,90
155042,Steam Donkey,2014,6.75774,235,45
155068,Arcadia Quest,2014,8.00422,4934,60
155081,POOP: The Game,2014,5.32333,150,15
155113,Ark of Animals,2014,6.39231,52,30
155119,Mars Attacks: The Dice Game,2014,5.94528,478,20
155157,Baby Blues,2015,5.78972,180,30
155173,Subdivision,2014,6.58102,827,45
155208,Raiders of the Lost Tomb,2014,5.03188,69,10
155245,In Security,2014,6.35833,84,20
155255,Pax Pamir,2015,7.69919,662,120
155258,Guess the Mess!,2014,6.61846,65,35
155314,Strike A Pose,2014,6.522,75,50
155315,New York 1776,2014,7.18952,62,120
155322,Hearts of AttrAction,2014,6.52431,149,10
155362,Ca$h 'n Guns (Second Edition),2014,7.09818,7161,30
155411,DreadBall Xtreme,2015,7.39087,92,45
155426,Castles of Mad King Ludwig,2014,7.74079,13140,90
155440,Pleasant Dreams,2015,6.32465,114,10
155451,Guild Ball,2015,8.27889,217,60
155460,The Hobbit: An Unexpected Journey Deck-Building Game,2014,7.0118,231,45
155463,DC Comics Deck-Building Game: Forever Evil,2014,7.26134,632,75
155464,"The Walking Dead ""Don't Look Back"" Dice Game",2014,5.04863,73,30
155465,Peasant Buffet,2015,5.69037,54,15
155494,Game Developerz,2014,5.48241,54,120
155495,KUNE v LAKIA: A Chronicle Of A Royal Lapine Divorce Foretold,2015,6.84294,153,30
155496,HoldFast: Russia 1941-1942,2014,7.84689,169,180
155624,Specter Ops,2015,7.4333,3431,90
155633,Zombies Keep Out,2014,6.38953,148,45
155636,Level 7 [Invasion],2014,7.16779,122,180
155689,Dungeons & Dragons: Attack Wing,2014,7.46639,432,30
155693,Game of Thrones: Westeros Intrigue,2014,5.31486,725,20
155695,Age of War,2014,6.40973,3318,30
155700,Happy Birthday!,2014,6.08687,83,20
155702,Quarriors! Light vs. Dark,2014,6.95626,330,30
155703,Evolution,2014,7.29743,7035,70
155708,Tiny Epic Defenders,2015,6.45699,1697,30
155731,Tokaido Collector's Edition,2015,7.70125,729,45
155802,Korrigans,2014,6.4576,183,45
155821,Inis,2016,7.83352,2645,90
155822,Krosmaster Junior,2014,6.30124,121,15
155827,Krosmaster: Quest,2015,7.19344,183,180
155873,Power Grid Deluxe: Europe/North America,2014,8.14884,2024,120
155969,Harbour,2015,6.59438,2773,60
155987,Abyss,2014,7.33411,5271,60
156007,Mound Builders,2014,7.27196,102,60
156009,Port Royal,2014,7.1605,5219,50
156061,Imperialism: Road to Domination,2014,6.37129,155,90
156062,Ucho Króla,2014,6.15575,113,45
156077,A Fistful of Dinero,2015,6.41569,51,30
156091,Sons of Anarchy: Men of Mayhem,2014,7.41071,1291,60
156096,Snake Oil: Party Potion,2014,7.25707,99,30
156097,Snake Oil: Elixir,2015,7.52358,53,30
156101,Dark Age Z,2015,7.40926,54,90
156108,Regular Show Fluxx,2014,6.25083,180,25
156129,Deception: Murder in Hong Kong,2014,7.5706,4452,20
156138,Happy Pigs,2013,7.00774,737,45
156180,Eggs and Empires,2014,6.84774,665,25
156224,Foretold: Rise of a God,2014,6.26231,65,60
156266,Apex Theropod Deck-Building Game,2015,7.40353,340,290
156336,Onirim (second edition),2014,7.36142,2880,15
156350,Hipster Dice,2014,4.14794,63,60
156373,Chimera,2014,7.00989,350,45
156420,Geek Out! Pop Culture Party,2014,6.35158,127,20
156442,Asking for Trobils,2015,7.17581,372,90
156455,Viticulture: Complete Collector's Edition,2014,8.46011,620,60
156457,Gloobz,2014,6.13819,238,20
156458,RoboRama,2014,6.42751,106,45
156474,MERCS: Recon – Assassination Protocol,2015,6.86429,112,90
156482,Unknown,2016,7.9711,91,45
156496,March of the Ants,2015,7.15041,516,70
156501,Greenland,2014,7.15413,740,120
156546,Monikers,2015,7.80776,990,60
156548,Super Dungeon Explore: Forgotten King,2015,7.38392,745,120
156557,Zombie Island,2014,5.585,50,30
156566,Lords of Xidit,2014,7.27504,2918,90
156599,Caffeine Rush,2015,5.01765,51,20
156648,Blood of the Werewolf,2013,5.22188,64,10
156689,Legendary: Villains – A Marvel Deck Building Game,2014,7.75021,1788,45
156714,Doomtown: Reloaded,2014,7.37675,1664,30
156719,Dino Race,2014,6.18266,322,30
156722,Reglamentacja: Gra na Kartki,2014,6.62576,66,30
156737,The X-Files,2015,6.36465,207,90
156750,Fleets: The Pleiad Conflict,2014,6.96667,81,120
156776,"Warhammer 40,000: Conquest",2014,7.48758,2026,45
156786,Munchkin Panic,2014,6.26085,351,60
156840,Clinic,2014,7.31655,248,120
156853,Pirate Den,2015,6.67074,121,30
156858,Black Orchestra,2016,7.60193,560,75
156943,Saint Petersburg (second edition),2014,7.63312,1636,60
156945,The Front Nine,2014,7.19871,85,45
156976,Planes,2014,6.04893,469,30
157001,Trains: Rising Sun,2014,7.62648,1115,45
157026,Ascension: Realms Unraveled,2014,7.70205,672,30
157083,Dragon Valley,2014,5.39172,64,20
157088,ESSEN The Game: SPIEL'13,2014,6.90994,325,75
157096,Historia,2014,7.05665,1716,180
157135,Destination: Neptune,2014,6.52126,107,90
157322,Dice Brewing,2014,6.32188,464,45
157354,Five Tribes,2014,7.83284,17225,80
157403,Black Fleet,2014,7.11722,2953,60
157413,New Bedford,2016,7.30221,727,75
157487,Birth,2013,6.5134,50,5
157521,Victory in Europe,2015,6.867,123,180
157526,Viceroy,2014,7.02972,3397,60
157586,Linkage: A DNA Card Game,2014,5.97684,95,10
157673,Pints of Blood,2014,6.07219,64,45
157723,We Didn't Playtest This at All with Chaos Pack Expansion,2012,6.15612,229,10
157779,Barragoon,2014,7.31094,64,120
157789,Pandemic: Contagion,2014,6.50877,2008,30
157809,Nations: The Dice Game,2014,6.94284,2707,40
157815,Heat,2015,6.01839,149,30
157820,Escape: The Curse of the Temple – Big Box,2014,7.75411,833,10
157838,Roll For It! Express,2014,5.935,80,5
157912,Rise to Power,2014,6.63011,308,45
157917,The Lord of the Ice Garden,2014,7.76442,536,90
157958,DungeonQuest Revised Edition,2014,7.17591,809,60
157969,Sheriff of Nottingham,2014,7.35219,15055,60
158093,Frankenstein's Bodies,2014,6.57651,105,60
158100,Speed Cups²,2014,6.89297,145,10
158109,Onward to Venus,2014,6.94089,895,120
158122,Migration: Book II – A Saga of Conflict,2014,7.25741,54,30
158130,Tanto Cuore: Oktoberfest,2016,7.58525,139,45
158168,NHL Power Play Team-Building Card Game,2014,7.1147,198,30
158232,Bedpans & Broomsticks,2014,4.80303,66,60
158236,Tortilla de patatas: the game,2014,6.15221,95,15
158243,Dragon Slayer,2014,5.68261,1375,15
158267,Double Feature,2015,6.11714,105,35
158268,Karma,2014,5.53667,105,20
158275,Marvel Dice Masters: Uncanny X-Men,2014,7.42374,3052,60
158316,Villainy,2014,6.19573,82,90
158339,Lost Legacy: The Starship,2014,6.73838,2035,10
158340,Lost Legacy: Flying Garden,2014,6.81407,1184,10
158356,Minuscule,2014,6.61074,135,15
158392,Stay Away!,2014,6.20685,311,60
158408,Coup: Deluxe Edition,2014,7.47678,276,15
158435,Dogs of War,2014,7.56036,1171,75
158487,Dragon Tides,2015,6.77155,58,60
158534,Bring Out Yer Dead,2015,6.44817,393,45
158535,Spells of Doom,2014,7.0914,93,60
158544,The Institute for Magical Arts,2015,7.01518,229,30
158548,Isaribi,2014,6.44936,94,45
158564,Billionaire Banshee,2014,6.54565,205,60
158572,Waggle Dance,2014,7.09426,877,90
158600,Hanamikoji,2013,7.64755,898,15
158742,Backyard Builders Treehouse,2014,5.9262,997,10
158747,Knee Jerk,2015,6.17545,55,10
158751,Guerra De Mitos III,2013,8.11273,55,20
158752,Guerra de Mitos IV,2014,8.10588,51,20
158771,Hogger Logger,2015,5.65278,54,20
158791,Dodekka,2014,6.31051,138,20
158812,Shadow Throne,2014,6.75747,178,30
158837,27th Passenger: A Hunt On Rails,2014,6.96975,203,45
158851,Play Me: Alice in Wonderdice,2014,5.85714,112,10
158861,Athlas: Duel for Divinity,2014,6.94222,81,60
158882,Elevenses for One,2014,6.45472,159,5
158883,Norsaga,2015,6.39967,150,30
158886,Stonewall's Sword: The Battle of Cedar Mountain,2015,8.2041,61,180
158888,Race to Berlin,2015,7.96863,51,150
158889,Summoner Wars: Alliances Master Set,2015,8.33896,935,45
158891,Krynea Battlefield,2014,7.39642,53,60
158899,Colt Express,2014,7.24238,11881,40
158900,Samurai Spirit,2014,6.83494,2647,30
158915,GEM,2015,6.35532,157,15
158916,TAJ,2015,6.18889,108,10
158917,TKO,2015,4.82613,111,5
158918,FLY,2015,5.44021,144,10
158968,Maha Yodha,2014,6.39905,85,20
158970,Nautilus Industries,2015,7.00559,143,60
158973,Albion's Legacy,2015,7.15838,165,90
158976,Ascension: Year One Collector's Edition,2015,7.98177,215,30
158978,Adventure Time Card Wars: Princess Bubblegum vs. Lumpy Space Princess,2014,6.29898,147,30
158982,Blue Max: World War I Air Combat,2014,6.72804,204,90
158991,Hannin Wa Odoru,2013,6.51156,237,10
159003,Raid & Trade,2015,6.26258,155,90
159044,The Hobbit: Enchanted Gold,2014,5.74231,78,30
159059,The King's Abbey,2016,7.22846,383,180
159084,Black Market Warehouse,2014,5.4654,87,30
159087,"I Say, Holmes! (Second Edition)",2014,5.7247,112,45
159109,XenoShyft: Onslaught,2015,7.14623,1968,60
159141,Code of Nine,2012,6.56122,288,40
159143,HUE,2015,6.57808,234,10
159209,Bucket King 3D,2014,6.2591,324,20
159355,Colors of Kasane,2014,7.11714,112,25
159375,Prime Climb,2014,6.60214,58,45
159405,The Shadow Over Westminster,2015,7.01782,87,60
159406,Portal: The Uncooperative Cake Acquisition Game,2015,6.47794,617,45
159446,Panthalos,2014,6.91942,139,90
159452,"Wake up, Cthulhu!",2015,5.79766,137,30
159469,Ortus Regni,2014,7.54491,232,50
159470,Jungle Rumble,2013,6.46464,140,30
159473,Quartermaster General,2014,7.50931,1398,90
159492,The Game of 49,2014,6.61244,574,45
159500,We Didn't Playtest This Either with Blue Deck and Dice Are Fun Expansions,2012,6.57368,76,10
159503,The Captain Is Dead,2014,7.39239,553,90
159507,Urban Panic,2014,5.45652,92,60
159508,AquaSphere,2014,7.39135,4184,100
159515,Operation F.A.U.S.T.,2015,6.47729,236,30
159517,Get Bit! Collectors Edition,2014,6.34286,98,20
159566,Unicorns in the Clouds,2014,5.96287,115,10
159581,maskmen,2014,6.38886,237,20
159632,Strife: Legacy of the Eternals,2014,6.96568,426,60
159675,Fields of Arle,2014,8.21353,3492,120
159692,Comanchería: The Rise and Fall of the Comanche Empire,2016,8.41183,143,360
159865,Tark Mees Taskus,2014,5.97761,67,15
159868,Sellswords,2014,6.73855,408,15
159877,Hat-Trick,2014,7.32803,66,40
159910,The King of Frontier,2013,6.91768,168,30
160010,Conan,2016,8.09439,1547,120
160012,In a Bind,2015,7.1257,107,20
160018,Smash Up: Monster Smash,2014,7.48039,1959,45
160044,"Warhammer 40,000 (Seventh Edition)",2014,7.30094,192,120
160067,The Worst Game Ever,2014,5.49783,115,20
160069,Ticket to Ride: 10th Anniversary,2014,8.32743,3625,60
160081,Dungeon Saga: Dwarf King's Quest,2015,7.45164,513,120
160396,Arcadia,2015,6.02379,195,60
160409,Too Many Cinderellas,2014,6.47657,399,10
160413,Shadow of the Elder Gods,2015,5.59023,87,20
160418,Wing Leader: Victories 1940-1942,2015,8.00998,229,120
160432,Ars Alchimia,2014,6.90407,145,100
160434,Robin,2014,5.97773,242,20
160436,Lost Legacy: Binbo Tantei to Inbo no Shiro,2014,7.40868,91,10
160477,Onitama,2014,7.65065,3333,30
160495,ZhanGuo,2014,7.67451,1861,120
160499,King of New York,2014,7.1916,8498,40
160517,The Possession,2014,6.04286,70,60
160550,GodZ,2014,5.99077,65,90
160559,Simurgh,2015,6.96899,507,90
160560,Leagues of Adventure: Rocket Race,2014,6.86604,53,20
160561,Versailles,2014,6.56186,555,90
160567,BANG!: The Walking Dead,2014,6.60498,301,30
160601,Justice League Strategy Game,2014,6.932,50,60
160608,Dungeon Bazar,2014,5.86192,172,50
160610,Thunderbirds,2015,7.72355,930,60
160614,Soqquadro,2014,6.38,55,20
160669,Town Center (4th edition),2014,6.96932,263,30
160744,Far Space Foundry,2015,7.02216,271,80
160762,Oni,2014,6.92656,64,30
160773,First to Fight,2014,6.69048,63,60
160784,Fidelitas,2015,6.37917,497,30
160814,Cartoon Network Fluxx,2014,5.9067,288,15
160851,Lanterns: The Harvest Festival,2015,7.06114,4347,30
160853,Stuff and Nonsense,2015,6.53005,188,60
160908,Plus Ultra: The Court of the Emperor Charles V,2016,7.63664,113,90
160958,DC Comics Deck-Building Game: Rivals – Batman vs The Joker,2014,7.16564,473,30
160964,Star Wars: Empire vs. Rebellion,2014,6.48844,1007,60
160968,Homeland: The Game,2015,6.82888,589,90
161108,Fleet Commander: 1 – Ignition,2014,7.97143,238,60
161109,Speakeasy,2014,6.39437,80,30
161138,Dragon Run,2014,6.20279,251,15
161226,The Builders: Antiquity,2015,6.91568,600,30
161290,Space Movers 2201,2015,6.93086,81,60
161297,Paradox,2016,7.4614,238,120
161383,LIE,2015,6.09023,133,20
161417,Red7,2014,7.02516,6368,30
161429,Who Stole the Cookie?,2014,5.98033,61,10
161527,Catan: Ancient Egypt,2014,7.29589,226,75
161530,Jäger und Späher,2014,7.10633,278,60
161537,7 Steps,2014,6.30542,193,30
161546,Timeline: American History,2014,6.76531,528,15
161547,Timeline: Americana,2014,6.80604,498,15
161578,[redacted],2014,6.39392,520,45
161614,Stockpile,2015,7.65509,2520,45
161617,Dungeon Lords: Happy Anniversary,2014,8.35454,573,90
161620,"Omertà, el poder de la mafia",2015,7.49908,109,90
161681,Lift Off! Get me off this Planet!,2015,7.00547,311,45
161719,Rise of Cthulhu,2015,6.81367,120,30
161757,New Salem,2015,6.59934,392,45
161761,King's Gold,2014,6.27292,260,15
161762,Wakanda,2014,6.16704,167,15
161782,Kremlin (Limited Edition),2014,7.21522,69,45
161849,Land 6,2014,6.49864,81,15
161866,Zombicide Season 3: Rue Morgue,2015,7.75177,1342,180
161882,Irish Gauge,2014,7.15909,55,60
161887,Amber Route,2014,5.72632,76,60
161923,Switching Tracks,2015,6.53425,73,60
161926,Dead Drop,2015,6.54037,471,10
161928,Utter Nonsense,2014,5.73854,96,30
161936,Pandemic Legacy: Season 1,2015,8.66878,17251,60
161943,Chosŏn,2014,6.83025,276,15
161965,Johari,2014,6.40261,232,90
161966,Armymals,2014,6.63816,98,45
161970,Alchemists,2014,7.76941,9803,120
161995,Hexemonia,2014,6.70746,134,45
162007,Steampunk Rally,2015,7.4266,2917,60
162009,The U.S. Civil War,2015,8.45256,316,360
162041,Ninja Taisen,2014,6.75679,140,20
162071,Vaults,2015,5.92933,104,30
162082,Deus,2014,7.39967,4648,90
162093,I Hate Zombies,2015,5.27832,410,15
162107,Doodle City,2014,6.39694,566,30
162114,Hamsterbacke,2014,6.59471,187,20
162152,Ciúb,2014,6.19373,308,45
162223,Mood X,2014,5.8194,67,20
162263,Temporum,2014,6.4951,789,35
162286,Super Motherload,2015,7.59696,1555,75
162288,Nightlight,2014,6.46,60,30
162315,Mouse Guard: Swords & Strongholds,2015,7.22389,113,30
162351,Shadows over Normandie,2015,7.5084,128,90
162367,Co-Mix,2014,6.20559,179,30
162378,Holiday Fluxx,2014,6.16223,229,20
162384,Imperial Stars II,2014,7.20857,63,60
162388,BattleCON: Fate of Indines,2015,8.28889,369,15
162391,Archaeologia,2014,7.24286,56,40
162476,Masmorra de DADOS,2014,7.09034,119,30
162480,Rise of the Kage,2015,6.86554,92,60
162578,Collapse,2015,6.24828,58,20
162580,Realm of Wonder,2014,6.14031,321,45
162591,Heroes,2015,6.46287,240,30
162614,Santa's Bag,2014,6.5098,51,15
162654,Villannex,2014,5.76525,118,15
162660,Secret Moon,2014,5.80952,126,10
162738,Light Rail,2014,6.54926,135,20
162823,El Gaucho,2014,6.87479,1105,60
162865,"I, Spy",2015,7.3911,172,90
162944,Ultimate Werewolf: Deluxe Edition For Kickstarter,2014,7.86864,59,30
163027,Loop Inc.,2015,6.53389,357,40
163047,Yomi: Round 1,2014,7.71902,92,30
163048,Yomi: Round 2,2014,7.97736,53,20
163056,Musée,2014,6.9786,286,30
163068,Trickerion: Legends of Illusion,2015,7.85852,2537,120
163081,Galaxy of Trian,2014,6.73841,372,45
163105,Alhambra: Big Box Special Edition,2014,7.44016,62,45
163144,Scheffeln,2014,5.685,60,20
163154,Falling Sky: The Gallic Revolt Against Caesar,2016,8.12834,604,360
163163,Grand Prix,2016,7.26068,164,90
163166,One Night Ultimate Werewolf Daybreak,2015,7.57374,2557,10
163170,Firefly: Shiny Dice,2015,5.6336,336,30
163175,Yashima: Legend of the Kami Masters,2015,7.25935,168,90
163242,CHEW: Cases of the FDA,2015,5.83836,67,30
163277,Cardline: Dinosaurs,2014,6.18208,212,15
163354,Cypher,2014,6.07,549,25
163370,Carcassonne: Gold Rush,2014,7.26178,737,35
163377,Rolling Japan,2014,6.3288,368,15
163399,Infinity: Operation Icestorm,2014,8.44545,77,60
163412,Patchwork,2014,7.83164,18379,30
163413,Murano,2014,7.27675,1271,75
163432,Tides of Infamy,2015,7.24054,111,60
163474,V-Commandos,2016,8.31132,281,180
163481,Takamatsu,2014,6.03859,92,30
163482,15 Dias: The Spanish Golden Age,2014,6.81011,94,60
163565,"Pirates, Ninjas, Robots, & Zombies",2014,6.16154,65,25
163601,Drizzit: il gioco di carte,2014,6.67208,53,20
163602,XCOM: The Board Game,2015,7.21069,4941,90
163640,Eminent Domain: Microcosm,2014,6.63904,1079,15
163641,Eminent Domain: Battlecruisers,2016,6.56483,360,30
163685,Captain's Wager,2015,5.80169,148,30
163745,Star Wars: Armada,2015,8.01435,2698,120
163771,The Siblings Trouble,2015,7.48488,80,30
163920,Gaïa,2014,6.35455,693,30
163929,Coconuts Duo,2014,7.16653,246,20
163930,Abraca...what?,2014,6.6464,928,30
163931,Grog Island,2014,6.60182,506,75
163937,World of Yo-Ho,2016,6.70475,311,90
163967,Tiny Epic Galaxies,2015,7.38625,5819,30
163968,Elysium,2015,7.37232,5041,60
163976,Exoplanets,2015,6.77496,409,60
164027,Uruk II: Die Entwicklung Geht Weiter,2014,6.78804,163,30
164127,Carcassonne Big Box 5,2014,8.09332,919,45
164153,Star Wars: Imperial Assault,2014,8.2048,11017,120
164158,SHH,2015,6.578,215,10
164159,BUS,2015,6.34054,203,20
164205,King's Pouch,2014,6.80318,157,60
164237,Neptun,2014,6.63844,242,45
164259,Black & White,2014,6.8253,83,60
164265,Witness,2014,7.40612,1515,15
164338,The Golden Ages,2014,7.39443,1418,90
164354,Kryptos,2014,6.62512,217,15
164448,Ninja All-Stars,2015,6.76743,175,90
164506,Biblios Dice,2015,6.95025,317,30
164566,McJohny's,2014,6.33799,72,20
164589,Roar-a-Saurus,2014,6.10546,216,15
164590,Fruit Mix,2014,6.69012,81,25
164627,Brewin' USA,2015,7.10354,96,60
164645,"Mine, All Mine!",2014,6.20636,55,10
164655,Don't Tread On Me: The American Revolution Solitaire Board Game,2014,8.10526,57,240
164670,Mr House,2014,6.082,75,60
164698,Fresh Fish,2014,7.00374,352,45
164760,Goblin's Breakfast,2015,7.20706,85,15
164775,Monstrous,2016,6.47591,178,30
164812,Roll For It! Deluxe Edition,2014,6.66892,1025,30
164840,Monopoly Deal,2014,6.20586,220,15
164865,B-Sieged: Sons of the Abyss,2016,6.86648,550,90
164874,Airborne Commander,2015,7.11029,209,30
164928,Orléans,2014,8.07138,8349,90
164930,BANG!: Halo,2014,6.20473,74,30
165004,ONUS! Rome Vs Carthage,2014,7.903,160,60
165022,€uro Crisis,2015,7.16413,75,90
165041,Cargotrain,2014,6.24167,96,60
165044,EverZone: Strategic Battles in the Universe,2014,7.33559,59,30
165046,Slavika: Equinox,2014,6.73377,77,45
165090,CLUE: Firefly Edition,2014,6.40833,60,90
165302,King Down,2015,5.38908,87,30
165346,Mint Tin Pirates,2014,7.60792,183,5
165347,Mint Tin Aliens,2014,7.63438,160,5
165401,Wir sind das Volk!,2014,7.94286,1041,150
165404,Dragonscroll,2014,6.64544,242,60
165447,UFO Farmer,2014,6.0152,51,30
165469,Vérone,2014,6.4257,114,20
165477,Orcs Orcs Orcs,2014,6.55833,365,45
165551,Moustache Smash,2014,5.49841,63,20
165552,Shark Mania,2014,5.65032,62,5
165556,Orongo,2014,6.55023,213,40
165563,Prohis,2014,6.41729,273,20
165586,Adventure Tours,2014,6.17619,168,45
165595,JamSumo,2014,7.49516,97,30
165633,Slap .45,2015,6.68514,74,20
165657,Melee,2014,6.06913,426,20
